fichier;espece
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720408.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/151713473.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720144.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/116449086.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59797823.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761758.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929594.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190099.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/30285050.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/51278361.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/146915348.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/93189907.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/149055754.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/1040097.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862997.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800389.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862978.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720431.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/108357308.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/93189687.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/70065992.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862993.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/98592108.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107540080.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618119.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863119.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/1040093.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863131.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/153016070.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183998342.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/163704806.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/108357282.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/71209460.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519320.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/87738404.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862979.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90513989.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/172720174.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519242.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/1040090.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/114665432.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/72403863.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618090.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514388.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183207715.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863090.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183208220.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/116449056.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/1040091.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/182631966.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115745.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115779.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/29861361.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862882.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862896.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/182628316.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115803.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862868.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115817.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539889.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183207983.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761705.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800316.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/98591840.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/100440269.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/182629630.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115829.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/98307501.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/62888427.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514460.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171719758.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618142.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509747.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800311.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720136.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/46790257.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720240.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519424.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539695.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/99539215.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519431.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/172717354.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/112473715.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/62888387.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/46790256.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171719749.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720123.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509568.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183998297.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720321.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800312.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618179.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761715.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509422.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720096.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/108357209.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/29861359.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720083.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/3589132.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/116449035.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/172421259.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800313.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519220.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539936.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190379.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720111.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863161.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/146531390.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/132231665.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/62888404.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/172717366.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/584150.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720266.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/29861355.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/40582741.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863028.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863014.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/83671400.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/167996997.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/132231704.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/98596465.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/146291744.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862901.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/108357359.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/172421243.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618162.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761726.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761685.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/29861357.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539841.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/584147.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/584146.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90513879.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618201.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107534155.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/108347565.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183207619.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/91863579.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190343.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/144789794.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/95764883.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183998314.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720249.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509617.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/155039160.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/112473734.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/155008632.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107534150.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/146291971.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90513908.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800325.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/88964366.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/94937256.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509403.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/167996993.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/71390201.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/172717377.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/92365312.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/91684138.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800285.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/72404356.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/62888399.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/108347577.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863165.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/152788434.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/112473694.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/172421250.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800326.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/163704799.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761587.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929603.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/81307768.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373280.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514408.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/83700258.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720204.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90513824.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539820.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115841.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/163704820.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514227.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929602.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720365.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720417.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800397.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519271.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171361655.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/59797802.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863115.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/145017309.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/103387135.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514191.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115856.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171906196.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/26705349.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/72403851.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/155008654.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618074.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373282.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183208011.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/86646957.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519270.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862961.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862959.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107534244.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373292.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514426.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929598.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514156.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78612777.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115675.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190255.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/1597118.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/37600207.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761635.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373287.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929599.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863139.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/98307624.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183208028.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115714.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190309.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115728.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929604.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618449.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519249.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/96693250.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539777.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/99394818.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/172421144.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720215.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/182628422.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/154867259.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/80397863.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373284.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/183207654.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618310.jpg;western_grey_squirrel
../data/raw/OpenAnimalTracks/american_mink/171719665.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/107298701.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63861495.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/171719658.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170917186.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170712578.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/60556097.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63861523.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/110648290.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/76635085.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/171906388.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/110801855.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/71696825.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/145030225.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/75800957.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/182631223.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/71404915.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170917181.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/70066860.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/71404849.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/29601943.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170712609.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63861323.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/75800761.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/110801879.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/107298921.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170917194.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/117281788.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/37600350.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/70066240.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/72526413.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170712193.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63861335.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170712144.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/107298895.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/107298671.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63862749.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63861526.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/171723660.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/6298131.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/42983472.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/118030120.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/171716722.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/42983473.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/182627233.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170711990.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/68125817.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/9162489.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170711986.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/71404768.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/116449152.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/42983471.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/116450615.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/42983470.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/72528710.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/107298827.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/29601844.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/171716696.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/70066591.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/6298137.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/117281675.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/266420308.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63862660.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63861340.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/76635021.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/266424958.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/260659070.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/196646623.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/68125838.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/29601842.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/6298135.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/6298138.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/9162332.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/71386843.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/61445975.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/29601720.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/71696656.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170711966.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/57730427.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/57730419.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170711958.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/116449775.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/172331343.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/63862650.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/126565326.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/171723787.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/42983280.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/266420275.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170712529.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/110645678.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/42983468.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/72526651.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/60556038.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/9963127.jpg;american_mink
../data/raw/OpenAnimalTracks/american_mink/170711976.jpg;american_mink
