filepath;espece_fr
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720144.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/116449086.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59797823.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761758.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929594.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190099.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/30285050.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/51278361.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/146915348.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/93189907.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/149055754.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/1040097.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862997.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800389.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862978.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720431.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/108357308.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/93189687.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/70065992.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862993.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/98592108.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107540080.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618119.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863119.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/1040093.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863131.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/153016070.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183998342.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/163704806.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/108357282.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/71209460.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519320.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/87738404.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862979.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90513989.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/172720174.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519242.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/1040090.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/114665432.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/72403863.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618090.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514388.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183207715.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863090.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183208220.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/116449056.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/1040091.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/182631966.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115745.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115779.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/29861361.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862882.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862896.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/182628316.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115803.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862868.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115817.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539889.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183207983.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761705.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800316.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/98591840.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/100440269.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/182629630.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115829.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/98307501.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/62888427.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514460.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171719758.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618142.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509747.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800311.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720136.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/46790257.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720240.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519424.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539695.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/99539215.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519431.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/172717354.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/112473715.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/62888387.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/46790256.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171719749.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720123.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509568.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183998297.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720321.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800312.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618179.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761715.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509422.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720096.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/108357209.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/29861359.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720083.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/3589132.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/116449035.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/172421259.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800313.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519220.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539936.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190379.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720111.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863161.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/146531390.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/132231665.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/62888404.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/172717366.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/584150.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720266.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/29861355.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/40582741.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863028.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863014.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/83671400.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/167996997.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/132231704.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/98596465.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/146291744.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862901.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/108357359.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/172421243.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618162.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761726.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761685.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/29861357.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539841.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/584147.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/584146.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90513879.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618201.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107534155.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/108347565.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183207619.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/91863579.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190343.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/144789794.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/95764883.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183998314.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720249.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509617.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/155039160.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/112473734.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/155008632.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107534150.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/146291971.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90513908.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800325.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/88964366.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/94937256.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90509403.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/167996993.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/71390201.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/172717377.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/92365312.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/91684138.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800285.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/72404356.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/62888399.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/108347577.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863165.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/152788434.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/112473694.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/172421250.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800326.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/163704799.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761587.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929603.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/81307768.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373280.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514408.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/83700258.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720204.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90513824.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539820.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115841.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/163704820.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514227.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929602.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720365.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720417.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59800397.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519271.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171361655.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/59797802.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863115.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/145017309.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/103387135.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514191.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115856.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171906196.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/26705349.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/72403851.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/155008654.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618074.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373282.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183208011.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/86646957.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519270.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862961.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63862959.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107534244.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373292.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514426.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929598.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90514156.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78612777.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115675.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190255.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/1597118.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/37600207.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/95761635.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373287.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929599.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/63863139.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/98307624.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183208028.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115714.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/93190309.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/184115728.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/47929604.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618449.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/90519249.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/96693250.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/107539777.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/99394818.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/172421144.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/171720215.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/182628422.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/154867259.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/80397863.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/30373284.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/183207654.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/western_grey_squirrel/78618310.jpg;écureuil gris occidental
../data/raw/OpenAnimalTracks/american_mink/171719665.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/107298701.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63861495.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/171719658.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170917186.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170712578.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/60556097.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63861523.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/110648290.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/76635085.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/171906388.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/110801855.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/71696825.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/145030225.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/75800957.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/182631223.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/71404915.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170917181.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/70066860.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/71404849.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/29601943.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170712609.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63861323.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/75800761.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/110801879.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/107298921.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170917194.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/117281788.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/37600350.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/70066240.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/72526413.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170712193.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63861335.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170712144.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/107298895.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/107298671.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63862749.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63861526.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/171723660.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/6298131.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/42983472.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/118030120.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/171716722.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/42983473.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/182627233.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170711990.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/68125817.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/9162489.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170711986.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/71404768.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/116449152.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/42983471.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/116450615.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/42983470.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/72528710.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/107298827.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/29601844.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/171716696.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/70066591.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/6298137.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/117281675.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/266420308.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63862660.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63861340.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/76635021.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/266424958.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/260659070.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/196646623.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/68125838.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/29601842.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/6298135.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/6298138.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/9162332.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/71386843.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/61445975.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/29601720.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/71696656.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170711966.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/57730427.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/57730419.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170711958.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/116449775.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/172331343.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/63862650.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/126565326.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/171723787.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/42983280.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/266420275.jpg;vison d'amérique
../data/raw/OpenAnimalTracks/american_mink/170712529.jpg;vison d'amérique
